?class	?label
"http://purl.obolibrary.org/obo/ENVO_01000562"	"flat-wick lamp"
"http://purl.obolibrary.org/obo/ENVO_01001712"	"free atmosphere"
"http://purl.obolibrary.org/obo/PATO_0001731"	"deciduous (plant)"
"http://purl.obolibrary.org/obo/ENVO_03000079"	"shuga formation process"
"http://purl.obolibrary.org/obo/CHEBI_25524"	"NAD(P)"
"http://purl.obolibrary.org/obo/UBERON_0005283"	"tela choroidea"
"http://purl.obolibrary.org/obo/ENVO_00000354"	"volcanic field"
"http://purl.obolibrary.org/obo/CHEBI_17579"	"beta-carotene"
"http://purl.obolibrary.org/obo/UBERON_0005656"	"lens vesicle epithelium"
"http://purl.obolibrary.org/obo/ENVO_00000410"	"kipuka"
"http://purl.obolibrary.org/obo/ENVO_01000603"	"water truck"
"http://purl.obolibrary.org/obo/CHEBI_36688"	"heterotricyclic compound"
"http://purl.obolibrary.org/obo/UBERON_0011676"	"subdivision of organism along main body axis"
"http://purl.obolibrary.org/obo/CHEBI_50904"	"allergen"
"http://purl.obolibrary.org/obo/ENVO_00002260"	"dune soil"
"http://purl.obolibrary.org/obo/PATO_0002124"	"laminar"
"http://purl.obolibrary.org/obo/FOODON_00002454"	"food product by quality"
"http://purl.obolibrary.org/obo/ENVO_00000398"	"volcanic cone"
"http://purl.obolibrary.org/obo/ENVO_2000026"	"chromodynamic energy"
"http://purl.obolibrary.org/obo/ENVO_00000883"	"obsolete Deserts and xeric shrubland biome"
"http://purl.obolibrary.org/obo/UBERON_0003103"	"compound organ"
"http://purl.obolibrary.org/obo/ENVO_03520002"	"high atmospheric level"
"http://purl.obolibrary.org/obo/CHEBI_36892"	"elemental fluorine"
"http://purl.obolibrary.org/obo/UBERON_0009881"	"anterior lateral plate mesoderm"
"http://purl.obolibrary.org/obo/ENVO_02500037"	"air pollution"
"http://purl.obolibrary.org/obo/PO_0000003"	"whole plant"
"http://purl.obolibrary.org/obo/PATO_0000918"	"volume"
"http://purl.obolibrary.org/obo/NCBITaxon_7742"	"Vertebrata <vertebrates>"
"http://purl.obolibrary.org/obo/ENVO_00002176"	"contaminated sludge"
"http://purl.obolibrary.org/obo/ENVO_01000282"	"sedimentary stratum"
"http://purl.obolibrary.org/obo/ENVO_01000526"	"sedimentary intrusion"
"http://purl.obolibrary.org/obo/ENVO_01001683"	"gaseous surface layer"
"http://purl.obolibrary.org/obo/ENVO_01000871"	"puddle of water"
"http://purl.obolibrary.org/obo/ENVO_0010104"	"obsolete quinoa product"
"http://purl.obolibrary.org/obo/PATO_0001779"	"decreased strength"
"http://purl.obolibrary.org/obo/PATO_0000912"	"increased rate"
"http://purl.obolibrary.org/obo/ENVO_01001099"	"divergent plate boundary"
"http://purl.obolibrary.org/obo/ENVO_00000198"	"ice-covered lake"
"http://purl.obolibrary.org/obo/ENVO_01000742"	"carbon-bearing gas emission process"
"http://purl.obolibrary.org/obo/CHEBI_27638"	"cobalt atom"
"http://purl.obolibrary.org/obo/ENVO_00000039"	"fjord"
"http://purl.obolibrary.org/obo/UBERON_0000009"	"submucosa"
"http://purl.obolibrary.org/obo/ENVO_01001403"	"haze formation event"
"http://purl.obolibrary.org/obo/ENVO_01000326"	"deep chlorophyll maximum layer"
"http://purl.obolibrary.org/obo/ENVO_03000017"	"glacial ice loss"
"http://purl.obolibrary.org/obo/FOODON_00002029"	"melon food product"
"http://purl.obolibrary.org/obo/UBERON_0005062"	"neural fold"
"http://purl.obolibrary.org/obo/ENVO_00002122"	"arsenic-rich mud"
"http://purl.obolibrary.org/obo/ENVO_0010058"	"obsolete solanaceous root product"
"http://purl.obolibrary.org/obo/ENVO_01001435"	"planned deforestation"
"http://purl.obolibrary.org/obo/ENVO_00000128"	"dry valley"
"http://purl.obolibrary.org/obo/ENVO_00003053"	"obsolete Gouda"
"http://purl.obolibrary.org/obo/ENVO_01001611"	"thawing process"
"http://purl.obolibrary.org/obo/ENVO_03510026"	"acrylic paint medium"
"http://purl.obolibrary.org/obo/ENVO_03000083"	"methane-releasing thermokarst lake"
"http://purl.obolibrary.org/obo/NCBITaxon_1126"	"Microcystis aeruginosa"
"http://purl.obolibrary.org/obo/ENVO_01001839"	"safe environment for living organisms"
"http://purl.obolibrary.org/obo/CHEBI_33250"	"atom"
"http://purl.obolibrary.org/obo/ENVO_01001524"	"frozen land"
"http://purl.obolibrary.org/obo/UBERON_0011821"	"irregular connective tissue"
"http://purl.obolibrary.org/obo/NCBITaxon_1163"	"Anabaena"
"http://purl.obolibrary.org/obo/ENVO_01000543"	"atmospheric layer"
"http://purl.obolibrary.org/obo/CHEBI_38251"	"magnesium tetrapyrrole"
"http://purl.obolibrary.org/obo/ENVO_00000284"	"quarry"
"http://purl.obolibrary.org/obo/ENVO_3200015"	"concentration of samarium in lake water"
"http://purl.obolibrary.org/obo/GO_0045333"	"cellular respiration"
"http://purl.obolibrary.org/obo/ENVO_01000097"	"surface convergence"
"http://purl.obolibrary.org/obo/ENVO_02000046"	"calcareous ooze"
"http://purl.obolibrary.org/obo/CHEBI_37734"	"phosphoric ester"
"http://purl.obolibrary.org/obo/ENVO_01001629"	"polymetallic nodule ecosystem"
"http://purl.obolibrary.org/obo/ENVO_00002219"	"obsolete cheese starter culture"
"http://purl.obolibrary.org/obo/ENVO_3200037"	"concentration of tin in water ice"
"http://purl.obolibrary.org/obo/ENVO_3100009"	"concentration of chlorophyll b in liquid water"
"http://purl.obolibrary.org/obo/ENVO_0010103"	"obsolete barley product"
"http://purl.obolibrary.org/obo/CHEBI_29919"	"hydrosulfide"
"http://purl.obolibrary.org/obo/ENVO_03520005"	"cloud top"
"http://purl.obolibrary.org/obo/ENVO_00002153"	"compost biofilter"
"http://purl.obolibrary.org/obo/CHEBI_46684"	"actinolite asbestos"
"http://purl.obolibrary.org/obo/ENVO_3200008"	"concentration of lanthanum in lake water"
"http://purl.obolibrary.org/obo/ENVO_00000066"	"man-made tunnel"
"http://purl.obolibrary.org/obo/ENVO_01001633"	"agricultural pollution"
"http://purl.obolibrary.org/obo/ENVO_0010075"	"obsolete solanaceous fruit product"
"http://purl.obolibrary.org/obo/UBERON_0000021"	"cutaneous appendage"
"http://purl.obolibrary.org/obo/UBERON_0012482"	"submucosa of cloaca"
"http://purl.obolibrary.org/obo/ENVO_02000100"	"mineral dust"
"http://purl.obolibrary.org/obo/ENVO_03000095"	"season generating process"
"http://purl.obolibrary.org/obo/ENVO_03000062"	"multiyear ice formation process"
"http://purl.obolibrary.org/obo/ENVO_00000108"	"meadow ecosystem"
"http://purl.obolibrary.org/obo/NCBITaxon_44822"	"Microcystis viridis"
"http://purl.obolibrary.org/obo/UBERON_0004732"	"segmental subdivision of nervous system"
"http://purl.obolibrary.org/obo/PATO_0001522"	"sound speed"
"http://purl.obolibrary.org/obo/CHEBI_35343"	"17beta-hydroxy steroid"
"http://purl.obolibrary.org/obo/ENVO_3200007"	"concentration of gadolinium in lake water"
"http://purl.obolibrary.org/obo/UBERON_0001017"	"central nervous system"
"http://purl.obolibrary.org/obo/FOODON_00001095"	"fermented grape beverage"
"http://purl.obolibrary.org/obo/ENVO_01001456"	"tropical mountain"
"http://purl.obolibrary.org/obo/FOODON_00001878"	"frozen dairy dessert"
"http://purl.obolibrary.org/obo/UBERON_0007213"	"mesenchyme derived from head neural crest"
"http://purl.obolibrary.org/obo/ENVO_3100027"	"concentration of silicate(4-) in liquid water"
"http://purl.obolibrary.org/obo/UBERON_0007384"	"appendage lymph vessel"
"http://purl.obolibrary.org/obo/CHEBI_33447"	"phospho sugar"
"http://purl.obolibrary.org/obo/NCBITaxon_35493"	"Streptophyta"
"http://purl.obolibrary.org/obo/FOODON_00001069"	"fermented fruit food product"
"http://purl.obolibrary.org/obo/ENVO_0010053"	"obsolete wheat product"
"http://purl.obolibrary.org/obo/ENVO_00000486"	"shoreline"
"http://purl.obolibrary.org/obo/NCBITaxon_91827"	"Gunneridae"
"http://purl.obolibrary.org/obo/ENVO_00005777"	"steppe soil"
"http://purl.obolibrary.org/obo/ENVO_01001245"	"woodland ecosystem"
"http://purl.obolibrary.org/obo/ENVO_00000348"	"grain of rocky sand"
"http://purl.obolibrary.org/obo/ENVO_01001316"	"estuarine open water upper water column"
"http://purl.obolibrary.org/obo/CHEBI_46676"	"tremolite asbestos"
"http://purl.obolibrary.org/obo/ENVO_01000246"	"village biome"
"http://purl.obolibrary.org/obo/CHEBI_39141"	"Bronsted acid"
"http://purl.obolibrary.org/obo/CHEBI_36871"	"inorganic radical"
"http://purl.obolibrary.org/obo/ENVO_00002000"	"slope"
"http://purl.obolibrary.org/obo/ENVO_04000010"	"soil surface layer"
"http://purl.obolibrary.org/obo/PATO_0000595"	"increased volume"
"http://purl.obolibrary.org/obo/ENVO_01000439"	"andesitic volcano"
"http://purl.obolibrary.org/obo/FOODON_00002752"	"bean (whole, dried)"
"http://purl.obolibrary.org/obo/ENVO_01000998"	"environmental system determined by a material"
"http://purl.obolibrary.org/obo/PATO_0002453"	"eroding"
"http://purl.obolibrary.org/obo/CHEBI_33280"	"molecular messenger"
"http://purl.obolibrary.org/obo/ENVO_00000889"	"large river delta biome"
"http://purl.obolibrary.org/obo/PATO_0001510"	"functional"
"http://purl.obolibrary.org/obo/ENVO_00002025"	"obsolete high temperature habitat"
"http://purl.obolibrary.org/obo/FOODON_00001063"	"millet beer food product"
"http://purl.obolibrary.org/obo/ENVO_01000814"	"solid environmental material"
"http://purl.obolibrary.org/obo/CHEBI_63299"	"carbohydrate derivative"
"http://purl.obolibrary.org/obo/ENVO_01000686"	"marine water mass"
"http://purl.obolibrary.org/obo/ENVO_0010085"	"obsolete plant seed food product"
"http://purl.obolibrary.org/obo/CHEBI_48123"	"silicate ion"
"http://purl.obolibrary.org/obo/UBERON_0001776"	"optic choroid"
"http://purl.obolibrary.org/obo/ENVO_01001558"	"area of seasonal sea ice"
"http://purl.obolibrary.org/obo/ENVO_00003908"	"poultry deep litter"
"http://purl.obolibrary.org/obo/ENVO_00000336"	"doline karst"
"http://purl.obolibrary.org/obo/ENVO_01000966"	"private swimming pool"
"http://purl.obolibrary.org/obo/ENVO_2000015"	"energy"
"http://purl.obolibrary.org/obo/ENVO_01001051"	"environment determined by a biofilm on a non-saline surface"
"http://purl.obolibrary.org/obo/ENVO_3100024"	"concentration of nitrous oxide in liquid water"
"http://purl.obolibrary.org/obo/CHEBI_24651"	"hydroxides"
"http://purl.obolibrary.org/obo/FOODON_03460263"	"vegetable fat or oil"
"http://purl.obolibrary.org/obo/NCBITaxon_169729"	"Elaeidinae"
"http://purl.obolibrary.org/obo/PATO_0000381"	"decreased frequency"
"http://purl.obolibrary.org/obo/FOODON_00001177"	"insect food product"
"http://purl.obolibrary.org/obo/CHEBI_25213"	"metal cation"
"http://purl.obolibrary.org/obo/ENVO_00000332"	"doline"
"http://purl.obolibrary.org/obo/ENVO_01001754"	"microburst"
"http://purl.obolibrary.org/obo/ENVO_00000296"	"rice field"
"http://purl.obolibrary.org/obo/ENVO_00002024"	"obsolete haline habitat"
"http://purl.obolibrary.org/obo/ENVO_00000294"	"fish farm"
"http://purl.obolibrary.org/obo/ENVO_00000214"	"hadalpelagic zone"
"http://purl.obolibrary.org/obo/ENVO_01000804"	"astronomical object"
"http://purl.obolibrary.org/obo/CHEBI_35222"	"inhibitor"
"http://purl.obolibrary.org/obo/IAO_0000032"	"scalar measurement datum"
"http://purl.obolibrary.org/obo/CHEBI_53388"	"poly(hydroxybutyrate)"
"http://purl.obolibrary.org/obo/ENVO_0010127"	"obsolete cacao food product"
"http://purl.obolibrary.org/obo/UBERON_0004921"	"subdivision of digestive tract"
"http://purl.obolibrary.org/obo/ENVO_02500033"	"evapotranspiration"
"http://purl.obolibrary.org/obo/ENVO_00002013"	"igneous rock"
"http://purl.obolibrary.org/obo/NCBITaxon_54304"	"Planktothrix"
"http://purl.obolibrary.org/obo/ENVO_04000011"	"bare soil surface layer"
"http://purl.obolibrary.org/obo/CHEBI_38867"	"anaesthetic"
"http://purl.obolibrary.org/obo/ENVO_00003904"	"obsolete yeast cake"
"http://purl.obolibrary.org/obo/ENVO_01001287"	"industrial fire"
"http://purl.obolibrary.org/obo/FOODON_00001036"	"pont ieveque cheese food product"
"http://purl.obolibrary.org/obo/ENVO_01000413"	"old plant"
"http://purl.obolibrary.org/obo/ENVO_3200058"	"concentration of yttrium in snow"
"http://purl.obolibrary.org/obo/ENVO_09200016"	"conductivity of soil"
"http://purl.obolibrary.org/obo/ENVO_00000114"	"agricultural field"
"http://purl.obolibrary.org/obo/UBERON_0001836"	"saliva"
"http://purl.obolibrary.org/obo/UBERON_8410024"	"intestinal junction"
"http://purl.obolibrary.org/obo/ENVO_01001113"	"forage material"
"http://purl.obolibrary.org/obo/PO_0006001"	"phyllome"
"http://purl.obolibrary.org/obo/ENVO_0010142"	"obsolete mustard"
"http://purl.obolibrary.org/obo/ENVO_01001031"	"environment determined by a plant substance"
"http://purl.obolibrary.org/obo/FOODON_00001294"	"goat milk cheese (unpasteurized)"
"http://purl.obolibrary.org/obo/FOODON_00001020"	"beer wort food product"
"http://purl.obolibrary.org/obo/UBERON_0006238"	"future brain"
"http://purl.obolibrary.org/obo/CHEBI_44882"	"peridinin"
"http://purl.obolibrary.org/obo/CHEBI_33637"	"ortho-fused compound"
"http://purl.obolibrary.org/obo/CHEBI_9171"	"skatole"
"http://purl.obolibrary.org/obo/ENVO_01000392"	"tropical upper montane forest"
"http://purl.obolibrary.org/obo/ENVO_01001519"	"area of pack ice"
"http://purl.obolibrary.org/obo/ENVO_00000537"	"boulder field"
"http://purl.obolibrary.org/obo/UBERON_0010313"	"neural crest-derived structure"
"http://purl.obolibrary.org/obo/ENVO_01000974"	"food kiosk"
"http://purl.obolibrary.org/obo/CHEBI_51082"	"nitrate salt"
"http://purl.obolibrary.org/obo/UBERON_0016545"	"pharyngeal ectoderm"
"http://purl.obolibrary.org/obo/ENVO_01000965"	"constructed swimming pool"
"http://purl.obolibrary.org/obo/ENVO_00000207"	"oceanic zone"
"http://purl.obolibrary.org/obo/CHEBI_46662"	"mineral"
"http://purl.obolibrary.org/obo/ENVO_01001210"	"defence against flooding"
"http://purl.obolibrary.org/obo/NCBITaxon_13100"	"Juniperus"
"http://purl.obolibrary.org/obo/ENVO_03510031"	"oil-based paint"
"http://purl.obolibrary.org/obo/ENVO_00000476"	"lake inlet"
"http://purl.obolibrary.org/obo/ENVO_01000381"	"continental temperate"
"http://purl.obolibrary.org/obo/ENVO_01001079"	"atmospheric weather"
"http://purl.obolibrary.org/obo/ENVO_01001635"	"biodiversity conservation process"
"http://purl.obolibrary.org/obo/CHEBI_26833"	"sulfur atom"
"http://purl.obolibrary.org/obo/CHEBI_33704"	"alpha-amino acid"
"http://purl.obolibrary.org/obo/ENVO_0010164"	"obsolete fish food product"
"http://purl.obolibrary.org/obo/ENVO_00002192"	"poultry litter"
"http://purl.obolibrary.org/obo/ENVO_01000219"	"anthropogenic terrestrial biome"
"http://purl.obolibrary.org/obo/ENVO_1000750"	"depositional island"
"http://purl.obolibrary.org/obo/CHEBI_38101"	"organonitrogen heterocyclic compound"
"http://purl.obolibrary.org/obo/CHEBI_27338"	"xylene"
"http://purl.obolibrary.org/obo/ENVO_01000173"	"anoxic water"
"http://purl.obolibrary.org/obo/PATO_0000428"	"sporadic"
"http://purl.obolibrary.org/obo/CHEBI_46787"	"solvent"
"http://purl.obolibrary.org/obo/ENVO_01000821"	"photosphere"
"http://purl.obolibrary.org/obo/ENVO_01000375"	"tropical marine condition"
"http://purl.obolibrary.org/obo/ENVO_01001096"	"transform tectonic movement"
"http://purl.obolibrary.org/obo/ENVO_00000201"	"fjord lake"
"http://purl.obolibrary.org/obo/NCBITaxon_2785011"	"Autobranchia"
"http://purl.obolibrary.org/obo/UBERON_0002067"	"dermis"
"http://purl.obolibrary.org/obo/UBERON_0017650"	"developing mesenchymal structure"
"http://purl.obolibrary.org/obo/ENVO_00000163"	"coffee plantation"
"http://purl.obolibrary.org/obo/ENVO_3100034"	"concentration of silicic acid in liquid water"
"http://purl.obolibrary.org/obo/PATO_0000608"	"closed"
"http://purl.obolibrary.org/obo/ENVO_01000251"	"subpolar"
"http://purl.obolibrary.org/obo/UBERON_3000977"	"body external integument structure"
"http://purl.obolibrary.org/obo/CHEBI_33374"	"samarium atom"
"http://purl.obolibrary.org/obo/PATO_0001563"	"increased mass"
"http://purl.obolibrary.org/obo/ENVO_01001422"	"cirrus spissatus cloud"
"http://purl.obolibrary.org/obo/UBERON_0004362"	"pharyngeal arch 1"
"http://purl.obolibrary.org/obo/ENVO_01001870"	"gas well"
"http://purl.obolibrary.org/obo/ENVO_01001535"	"floeberg"
"http://purl.obolibrary.org/obo/ENVO_00000456"	"tidewater glacier"
"http://purl.obolibrary.org/obo/ENVO_00000176"	"elevation"
"http://purl.obolibrary.org/obo/PATO_0002005"	"concavity"
"http://purl.obolibrary.org/obo/ENVO_01001186"	"acidic volcanic ash"
"http://purl.obolibrary.org/obo/ENVO_01000157"	"microbial mat material"
"http://purl.obolibrary.org/obo/PATO_0001842"	"acidity"
"http://purl.obolibrary.org/obo/ENVO_00010623"	"dolomite"
"http://purl.obolibrary.org/obo/CHEBI_35716"	"C-nitro compound"
"http://purl.obolibrary.org/obo/FOODON_00001014"	"yogurt food product"
"http://purl.obolibrary.org/obo/CHEBI_37007"	"nicotinamide dinucleotide"
"http://purl.obolibrary.org/obo/ENVO_01001459"	"high-elevation mountain"
"http://purl.obolibrary.org/obo/ENVO_00000279"	"saline pan"
"http://purl.obolibrary.org/obo/NCBITaxon_2864"	"Dinophyceae"
"http://purl.obolibrary.org/obo/CHEBI_38180"	"polycyclic heteroarene"
"http://purl.obolibrary.org/obo/ENVO_04000014"	"particulate organic nitrogen"
"http://purl.obolibrary.org/obo/UBERON_0004473"	"musculature of face"
"http://purl.obolibrary.org/obo/FOODON_03316579"	"multi-component plant food product"
"http://purl.obolibrary.org/obo/ENVO_00002249"	"phaeozem"
"http://purl.obolibrary.org/obo/ENVO_03000106"	"powdery snow avalanche"
"http://purl.obolibrary.org/obo/CHEBI_26079"	"phosphoric acid derivative"
"http://purl.obolibrary.org/obo/ENVO_01001826"	"active sulphate-reducing enrichment culturing unit"
"http://purl.obolibrary.org/obo/UBERON_0003499"	"brain blood vessel"
"http://purl.obolibrary.org/obo/ENVO_03000146"	"water cooling"
"http://purl.obolibrary.org/obo/ENVO_01001853"	"periglacial"
"http://purl.obolibrary.org/obo/CHEBI_8108"	"pheophytin"
"http://purl.obolibrary.org/obo/UBERON_0004231"	"anal region smooth muscle"
"http://purl.obolibrary.org/obo/GO_0019410"	"aerobic respiration, using carbon monoxide as electron donor"
"http://purl.obolibrary.org/obo/ENVO_03000140"	"tundra climate"
"http://purl.obolibrary.org/obo/CHEBI_22918"	"branched-chain amino acid"
"http://purl.obolibrary.org/obo/ENVO_00002206"	"coal mine waste material"
"http://purl.obolibrary.org/obo/CHEBI_83057"	"Daphnia metabolite"
"http://purl.obolibrary.org/obo/CHEBI_25362"	"elemental molecule"
"http://purl.obolibrary.org/obo/ENVO_01001610"	"active layer in a cryosphere"
"http://purl.obolibrary.org/obo/ENVO_01000564"	"mantle lamp"
"http://purl.obolibrary.org/obo/FOODON_00001079"	"food (pickled)"
"http://purl.obolibrary.org/obo/ENVO_00000888"	"large river headwater biome"
"http://purl.obolibrary.org/obo/ENVO_03000044"	"sea ice formation process"
"http://purl.obolibrary.org/obo/ENVO_00003070"	"obsolete caprine milk"
"http://purl.obolibrary.org/obo/ENVO_01000433"	"needleleaf forest"
"http://purl.obolibrary.org/obo/ENVO_03000043"	"material transformation process"
"http://purl.obolibrary.org/obo/CHEBI_75768"	"mammalian metabolite"
"http://purl.obolibrary.org/obo/ENVO_01000547"	"glaze ice layer"
"http://purl.obolibrary.org/obo/ENVO_01001092"	"tectonic lake"
"http://purl.obolibrary.org/obo/ENVO_00000067"	"cave"
"http://purl.obolibrary.org/obo/UBERON_0012481"	"cloacal epithelium"
"http://purl.obolibrary.org/obo/ENVO_0010063"	"obsolete citrus fruit product"
"http://purl.obolibrary.org/obo/CHEBI_49470"	"aluminium(3+)"
"http://purl.obolibrary.org/obo/ENVO_3200059"	"concentration of urea in liquid water"
"http://purl.obolibrary.org/obo/UBERON_0004807"	"respiratory system epithelium"
"http://purl.obolibrary.org/obo/ENVO_03510020"	"degreaser"
"http://purl.obolibrary.org/obo/ENVO_01000431"	"mixed forest"
"http://purl.obolibrary.org/obo/ENVO_3200010"	"concentration of methanesulfonic acid in lake water"
"http://purl.obolibrary.org/obo/FOODON_00001186"	"buckewheat food product"
"http://purl.obolibrary.org/obo/ENVO_01000041"	"neritic sea surface microlayer biome"
"http://purl.obolibrary.org/obo/ENVO_01000288"	"monomictic lake"
"http://purl.obolibrary.org/obo/CHEBI_36341"	"boson"
"http://purl.obolibrary.org/obo/ENVO_01000444"	"dacitic lava"
"http://purl.obolibrary.org/obo/ENVO_01001349"	"material decumulation zone"
"http://purl.obolibrary.org/obo/CHEBI_8006"	"Peptidoglycan(N-acetyl-D-glucosamine)"
"http://purl.obolibrary.org/obo/ENVO_01001811"	"temperate grassland"
"http://purl.obolibrary.org/obo/ENVO_01001030"	"environment determined by a metazoan secretion"
"http://purl.obolibrary.org/obo/ENVO_02000052"	"umbrella"
"http://purl.obolibrary.org/obo/ENVO_01001399"	"atmospheric aerosolisation of dust"
"http://purl.obolibrary.org/obo/ENVO_01001745"	"quasi-stationary front"
"http://purl.obolibrary.org/obo/ENVO_00000030"	"dead cave"
"http://purl.obolibrary.org/obo/ENVO_00000527"	"interfluve"
"http://purl.obolibrary.org/obo/UBERON_0003290"	"meninx of diencephalon"
"http://purl.obolibrary.org/obo/PATO_0002416"	"sunken"
"http://purl.obolibrary.org/obo/ENVO_00000534"	"pothole"
"http://purl.obolibrary.org/obo/ENVO_03000018"	"englacial stream"
"http://purl.obolibrary.org/obo/CHEBI_37121"	"guanosine 5'-phosphate"
"http://purl.obolibrary.org/obo/ENVO_00002014"	"plutonic rock"
"http://purl.obolibrary.org/obo/ENVO_01001151"	"proplyd"
"http://purl.obolibrary.org/obo/ENVO_01001033"	"digestive tract environment"
"http://purl.obolibrary.org/obo/ENVO_01001039"	"highly saline water"
"http://purl.obolibrary.org/obo/CHEBI_24873"	"iron molecular entity"
"http://purl.obolibrary.org/obo/UBERON_0003219"	"shell septum"
"http://purl.obolibrary.org/obo/NCBITaxon_7001"	"Caelifera"
"http://purl.obolibrary.org/obo/CHEBI_35106"	"nitrogen hydride"
"http://purl.obolibrary.org/obo/ENVO_01000293"	"ice mass"
"http://purl.obolibrary.org/obo/ENVO_3100030"	"acidity of water"
"http://purl.obolibrary.org/obo/CHEBI_33673"	"zinc group molecular entity"
"http://purl.obolibrary.org/obo/ENVO_01000745"	"area of perennial snow"
"http://purl.obolibrary.org/obo/ENVO_01001514"	"congelation ice in a fresh water body"
"http://purl.obolibrary.org/obo/UBERON_0004755"	"skeletal tissue"
"http://purl.obolibrary.org/obo/CHEBI_33327"	"silicon oxide"
"http://purl.obolibrary.org/obo/ENVO_21001213"	"radio wave radiation"
"http://purl.obolibrary.org/obo/ENVO_00000280"	"escarpment"
"http://purl.obolibrary.org/obo/ENVO_00000248"	"glacial valley"
"http://purl.obolibrary.org/obo/ENVO_00002161"	"obsolete fermented agave juice"
"http://purl.obolibrary.org/obo/PATO_0001986"	"dissolved"
"http://purl.obolibrary.org/obo/RO_0002577"	"system"
"http://purl.obolibrary.org/obo/ENVO_01000344"	"nival"
"http://purl.obolibrary.org/obo/ENVO_01000769"	"carbon dioxide emission process"
"http://purl.obolibrary.org/obo/ENVO_01000202"	"temperate broadleaf forest biome"
"http://purl.obolibrary.org/obo/FOODON_00001200"	"cowpea (pulse) food product"
"http://purl.obolibrary.org/obo/ENVO_00003884"	"farmyard manure"
"http://purl.obolibrary.org/obo/ENVO_2000004"	"algal bloom"
"http://purl.obolibrary.org/obo/FOODON_00001242"	"spice or herb"
"http://purl.obolibrary.org/obo/ENVO_00011764"	"ocean time series station"
"http://purl.obolibrary.org/obo/NCBITaxon_1892252"	"Microcoleaceae"
"http://purl.obolibrary.org/obo/CHEBI_25388"	"monohydroxybenzoate"
"http://purl.obolibrary.org/obo/NCBITaxon_301959"	"Mytilinae"
"http://purl.obolibrary.org/obo/ENVO_0010083"	"obsolete cruciferous inflorescence food product"
"http://purl.obolibrary.org/obo/ENVO_00003879"	"obsolete apple juice"
"http://purl.obolibrary.org/obo/ENVO_01000235"	"ultramafic lava"
"http://purl.obolibrary.org/obo/ENVO_04000004"	"concentration of carbon dioxide in air"
"http://purl.obolibrary.org/obo/ENVO_2000043"	"tidal power plant"
"http://purl.obolibrary.org/obo/UBERON_0004118"	"vasculature of iris"
"http://purl.obolibrary.org/obo/ENVO_00002257"	"podzol"
"http://purl.obolibrary.org/obo/ENVO_0010014"	"obsolete fermented agave beverage"
"http://purl.obolibrary.org/obo/PATO_0002521"	"funnel-shaped"
"http://purl.obolibrary.org/obo/ENVO_03000033"	"marine sediment"
"http://purl.obolibrary.org/obo/CHEBI_23114"	"chloride salt"
"http://purl.obolibrary.org/obo/ENVO_01001632"	"groundwater flow"
"http://purl.obolibrary.org/obo/ENVO_01001047"	"non-saline planetary subsurface environment"
"http://purl.obolibrary.org/obo/ENVO_03520006"	"supercooled water droplet"
"http://purl.obolibrary.org/obo/ENVO_00002226"	"borehole"
"http://purl.obolibrary.org/obo/FOODON_00001064"	"bottled beer food product"
"http://purl.obolibrary.org/obo/UBERON_0002199"	"integument"
"http://purl.obolibrary.org/obo/UBERON_0010042"	"1st arch mesenchyme"
"http://purl.obolibrary.org/obo/ENVO_0010125"	"obsolete baked food product"
"http://purl.obolibrary.org/obo/ENVO_00000487"	"paternoster lake"
"http://purl.obolibrary.org/obo/ENVO_01000802"	"planetary moon"
"http://purl.obolibrary.org/obo/UBERON_0000075"	"subdivision of skeletal system"
"http://purl.obolibrary.org/obo/ENVO_0010159"	"obsolete hot chocolate"
"http://purl.obolibrary.org/obo/ENVO_00000496"	"rill"
"http://purl.obolibrary.org/obo/NCBITaxon_1890440"	"Schizotrichaceae"
"http://purl.obolibrary.org/obo/ENVO_01000105"	"marine benthic feature"
"http://purl.obolibrary.org/obo/ENVO_01000789"	"flame"
"http://purl.obolibrary.org/obo/ENVO_01000468"	"fence"
"http://purl.obolibrary.org/obo/ENVO_01001731"	"mountain-gap wind"
"http://purl.obolibrary.org/obo/ENVO_02000087"	"obsolete unpasteurized camel milk"
"http://purl.obolibrary.org/obo/ENVO_01000615"	"motorcycle"
"http://purl.obolibrary.org/obo/ENVO_02500026"	"anthropogenic modulatory intervention process"
"http://purl.obolibrary.org/obo/ENVO_00000339"	"piece of rock"
"http://purl.obolibrary.org/obo/ENVO_01000018"	"gravel"
"http://purl.obolibrary.org/obo/ENVO_03000002"	"firn"
"http://purl.obolibrary.org/obo/ENVO_01000959"	"primary atmosphere"
"http://purl.obolibrary.org/obo/CHEBI_80770"	"Brevetoxin B"
"http://purl.obolibrary.org/obo/ENVO_00000323"	"live cave"
"http://purl.obolibrary.org/obo/ENVO_00003014"	"obsolete Marine Division (240)"
"http://purl.obolibrary.org/obo/ENVO_01001387"	"obsolete Bathymodiolus-dominated oceanic mussel bed"
"http://purl.obolibrary.org/obo/ENVO_03510006"	"diesel fuel"
"http://purl.obolibrary.org/obo/CHEBI_33847"	"monocyclic arene"
"http://purl.obolibrary.org/obo/CHEBI_27295"	"violaxanthin"
"http://purl.obolibrary.org/obo/GO_0044249"	"cellular biosynthetic process"
"http://purl.obolibrary.org/obo/GO_0043554"	"aerobic respiration, using arsenite as electron donor"
"http://purl.obolibrary.org/obo/ENVO_00000328"	"vadose zone"
